Timestamp,size
2022-01-03 21:15:00,5482282
2022-01-03 21:45:00,5889892
2022-01-03 22:15:00,8603368.5
2022-01-03 22:45:00,6839003
2022-01-03 23:15:00,8432167
2022-01-03 23:45:00,6844963
2022-01-04 00:15:00,5272077.5
2022-01-04 00:45:00,5425580.5
2022-01-04 01:15:00,3961893
2022-01-04 01:45:00,4748383.5
2022-01-04 02:15:00,5461919.5
2022-01-04 02:45:00,5342097.5
2022-01-04 03:15:00,2927909
2022-01-04 03:45:00,1478458.5
2022-01-04 04:15:00,2948499
2022-01-04 04:45:00,1401221.5
2022-01-04 05:15:00,690554
2022-01-04 05:45:00,252275
2022-01-04 06:15:00,669449
2022-01-04 06:45:00,477625.5
2022-01-04 07:15:00,348462
2022-01-04 07:45:00,456430.5
2022-01-04 08:15:00,378969
2022-01-04 08:45:00,413423
2022-01-04 09:15:00,935434.5
2022-01-04 09:45:00,328238
2022-01-04 10:15:00,330670.5
2022-01-04 10:45:00,829192.5
2022-01-04 11:15:00,198883.5
2022-01-04 11:45:00,1740168.5
2022-01-04 12:15:00,2656620
2022-01-04 12:45:00,2316230
2022-01-04 13:15:00,806736.5
2022-01-04 13:45:00,532474.5
2022-01-04 14:15:00,1606591
2022-01-04 14:45:00,3626289
2022-01-04 15:15:00,2660002
2022-01-04 15:45:00,509735.5
2022-01-04 16:15:00,1147424.5
2022-01-04 16:45:00,1608889
2022-01-04 17:15:00,3117357.5
2022-01-04 17:45:00,2942067.5
2022-01-04 18:15:00,4256779.5
2022-01-04 18:45:00,4244660.5
2022-01-04 19:15:00,3520201.5
2022-01-04 19:45:00,3837178.5
2022-01-04 20:15:00,4943155
2022-01-04 20:45:00,5496116.5
2022-01-04 21:15:00,5609971.5
2022-01-04 21:45:00,6945262.5
2022-01-04 22:15:00,8414012.5
2022-01-04 22:45:00,5246958.5
2022-01-04 23:15:00,4358585
2022-01-04 23:45:00,3312164.5
2022-01-05 00:15:00,4022648.5
2022-01-05 00:45:00,2717791
2022-01-05 01:15:00,2954014
2022-01-05 01:45:00,1668135
2022-01-05 02:15:00,1662089
2022-01-05 02:45:00,2216829.5
2022-01-05 03:15:00,1704075
2022-01-05 03:45:00,1465911
2022-01-05 04:15:00,766936.5
2022-01-05 04:45:00,532241
2022-01-05 05:15:00,460116
2022-01-05 05:45:00,1652274.5
2022-01-05 06:15:00,236459.5
2022-01-05 06:45:00,419215.5
2022-01-05 07:15:00,685361.5
2022-01-05 07:45:00,194055
2022-01-05 08:15:00,297834
2022-01-05 08:45:00,1853812
2022-01-05 09:15:00,2222963
2022-01-05 09:45:00,3765594
2022-01-05 10:15:00,613177.5
2022-01-05 10:45:00,1538562.5
2022-01-05 11:15:00,3292534
2022-01-05 11:45:00,1393397
2022-01-05 12:15:00,2370638.5
2022-01-05 12:45:00,864395.5
2022-01-05 13:15:00,1538151.5
2022-01-05 13:45:00,1077006.5
2022-01-05 14:15:00,2243834
2022-01-05 14:45:00,4031748.5
2022-01-05 15:15:00,4354482.5
2022-01-05 15:45:00,5162764
2022-01-05 16:15:00,8369363
2022-01-05 16:45:00,8128321.5
2022-01-05 17:15:00,8747253
2022-01-05 17:45:00,7717999.5
2022-01-05 18:15:00,7329539
2022-01-05 18:45:00,6577632
2022-01-05 19:15:00,4330457
2022-01-05 19:45:00,4816914.5
2022-01-05 20:15:00,3596895
2022-01-05 20:45:00,4454208.5
2022-01-05 21:15:00,4910235.5
2022-01-05 21:45:00,3949390
2022-01-05 22:15:00,4138450
2022-01-05 22:45:00,3296404
2022-01-05 23:15:00,2652720.5
2022-01-05 23:45:00,3316500
2022-01-06 00:15:00,5023190.5
2022-01-06 00:45:00,6259422
2022-01-06 01:15:00,6687846.5
2022-01-06 01:45:00,6846052
2022-01-06 02:15:00,4990819
2022-01-06 02:45:00,3291397
2022-01-06 03:15:00,2856027
2022-01-06 03:45:00,2572973
2022-01-06 04:15:00,430341
2022-01-06 04:45:00,445746
2022-01-06 05:15:00,385564
2022-01-06 05:45:00,466581.5
2022-01-06 06:15:00,1089187.5
2022-01-06 06:45:00,1562063.5
2022-01-06 07:15:00,247895.5
2022-01-06 07:45:00,1490299.5
2022-01-06 08:15:00,3494628
2022-01-06 08:45:00,2172779.5
2022-01-06 09:15:00,565440
